flight_id,anomaly_type,timestamp,latitude,longitude,altitude,ground_speed,vertical_speed,heading
FLT0028,Hijacking_Suspected,2025-01-01T12:01:00,48.54026845637584,2.2199984677034577,9002.26805411824,333,455,87
FLT0028,Hijacking_Suspected,2025-01-01T12:01:20,48.553691275167786,2.226524341945776,9282.88158596917,460,112,70
FLT0028,Hijacking_Suspected,2025-01-01T12:01:40,48.56711409395973,2.2329307873907243,9054.376184503515,216,264,349
FLT0028,Hijacking_Suspected,2025-01-01T12:02:00,48.580536912751676,2.2391889583057116,8894.263880508677,339,-711,43
FLT0028,Hijacking_Suspected,2025-01-01T12:02:20,48.59395973154363,2.2452706765806973,9644.489059136087,260,-738,177
FLT0028,Hijacking_Suspected,2025-01-01T12:02:40,48.60738255033557,2.2511485586032616,8971.828929386085,313,-642,31
FLT0028,Hijacking_Suspected,2025-01-01T12:03:00,48.62080536912752,2.2567961385563646,9348.900290911592,299,-573,258
FLT0028,Hijacking_Suspected,2025-01-01T12:03:20,48.63422818791946,2.2621879875836286,8879.637238036597,441,-756,313
FLT0028,Hijacking_Suspected,2025-01-01T12:03:40,48.647651006711406,2.2672998282855903,9212.87984381507,237,242,67
FLT0028,Hijacking_Suspected,2025-01-01T12:04:00,48.66107382550336,2.2721086440313893,9278.404697745505,410,57,353
FLT0028,Hijacking_Suspected,2025-01-01T12:04:20,48.6744966442953,2.276592782593706,9062.547591172673,313,670,211
FLT0028,Hijacking_Suspected,2025-01-01T12:04:40,48.68791946308725,2.2807320536403233,8293.65512319102,280,52,38
FLT0028,Hijacking_Suspected,2025-01-01T12:05:00,48.70134228187919,2.284507819643339,9005.475738256833,435,-7,353
FLT0028,Hijacking_Suspected,2025-01-01T12:05:20,48.714765100671144,2.287903079796709,9369.138014327993,250,-139,125
FLT0028,Hijacking_Suspected,2025-01-01T12:05:40,48.72818791946309,2.2909025465642627,9158.244249908319,272,712,236
FLT0028,Hijacking_Suspected,2025-01-01T12:06:00,48.741610738255034,2.2934927145135364,9133.751662568773,366,-225,332
FLT0028,Hijacking_Suspected,2025-01-01T12:06:20,48.75503355704698,2.295661921125483,8483.322919812745,491,-238,86
FLT0028,Hijacking_Suspected,2025-01-01T12:06:40,48.76845637583892,2.2974003993062584,8783.863478797482,344,-759,267
FLT0028,Hijacking_Suspected,2025-01-01T12:07:00,48.781879194630875,2.2987003213646497,9123.407289345432,492,-758,131
FLT0028,Hijacking_Suspected,2025-01-01T12:07:20,48.79530201342282,2.299555834257123,9123.114983036068,433,-112,189
FLT0028,Hijacking_Suspected,2025-01-01T12:07:40,48.808724832214764,2.2999630859418048,9364.40003403987,474,-62,80
FLT0028,Hijacking_Suspected,2025-01-01T12:08:00,48.82214765100671,2.2999202427227234,8956.539973456172,200,-42,181
FLT0028,Hijacking_Suspected,2025-01-01T12:08:20,48.83557046979866,2.299427497506235,9121.747226002144,230,-204,13
FLT0028,Hijacking_Suspected,2025-01-01T12:08:40,48.848993288590606,2.2984870689324373,9004.912272579388,237,-333,287
FLT0028,Hijacking_Suspected,2025-01-01T12:09:00,48.86241610738255,2.297103191385498,8703.917179049533,214,-785,0
FLT0028,Hijacking_Suspected,2025-01-01T12:09:20,48.875838926174495,2.2952820959278677,8323.262600671576,256,81,61
FLT0028,Hijacking_Suspected,2025-01-01T12:09:40,48.88926174496644,2.2930319822442304,9129.302907639023,368,-745,45
FLT0028,Hijacking_Suspected,2025-01-01T12:10:00,48.90268456375839,2.2903629817215108,9052.184162523843,465,676,100
FLT0028,Hijacking_Suspected,2025-01-01T12:10:20,48.91610738255034,2.28728711183118,8814.54748736995,462,693,2
FLT0028,Hijacking_Suspected,2025-01-01T12:10:40,48.92953020134228,2.2838182220192533,8514.24808304524,293,751,178
FLT0028,Hijacking_Suspected,2025-01-01T12:11:00,48.942953020134226,2.2799719313476206,9188.921854322622,454,-477,255
FLT0028,Hijacking_Suspected,2025-01-01T12:11:20,48.95637583892618,2.275765558167485,8920.223977741334,239,-550,226
FLT0028,Hijacking_Suspected,2025-01-01T12:11:40,48.96979865771812,2.2712180421415615,9167.062416710443,450,3,313
FLT0028,Hijacking_Suspected,2025-01-01T12:12:00,48.98322147651007,2.2663498589661413,9559.214559123528,212,462,50
FLT0028,Hijacking_Suspected,2025-01-01T12:12:20,48.99664429530201,2.2611829281769933,8357.570735904088,234,-770,152
FLT0028,Hijacking_Suspected,2025-01-01T12:12:40,49.01006711409396,2.2557405144542173,8790.119757389291,317,-334,357
FLT0028,Hijacking_Suspected,2025-01-01T12:13:00,49.02348993288591,2.2500471228704386,8937.187316006426,485,-543,108
FLT0028,Hijacking_Suspected,2025-01-01T12:13:20,49.03691275167785,2.2441283885539924,9436.447852243995,231,-387,297
FLT0028,Hijacking_Suspected,2025-01-01T12:13:40,49.0503355704698,2.2380109612639125,8509.079094238055,372,-117,320
FLT0028,Hijacking_Suspected,2025-01-01T12:14:00,49.06375838926174,2.231722385396427,9580.758307704182,240,-609,143
FLT0028,Hijacking_Suspected,2025-01-01T12:14:20,49.077181208053695,2.225290975963255,9040.756770469887,255,143,112
FLT0028,Hijacking_Suspected,2025-01-01T12:14:40,49.09060402684564,2.2187456911001178,8971.199801479843,218,-156,275
FLT0028,Hijacking_Suspected,2025-01-01T12:15:00,49.104026845637584,2.2121160016795165,8940.582071034329,403,243,311
FLT0028,Hijacking_Suspected,2025-01-01T12:15:20,49.11744966442953,2.205431758614852,8869.12109034599,262,-430,190
FLT0028,Hijacking_Suspected,2025-01-01T12:15:40,49.130872483221474,2.198723058453371,9314.435027780746,204,-136,169
FLT0028,Hijacking_Suspected,2025-01-01T12:16:00,49.144295302013425,2.1920201078631147,8679.443773775269,250,43,25
FLT0028,Hijacking_Suspected,2025-01-01T12:16:20,49.15771812080537,2.1853530876240437,9103.624254493156,314,29,287
FLT0028,Hijacking_Suspected,2025-01-01T12:16:40,49.171140939597315,2.1787520167357166,8884.745500287907,223,600,348
FLT0028,Hijacking_Suspected,2025-01-01T12:17:00,49.18456375838926,2.172246617253413,8771.35996544577,269,-185,182
FLT0028,Hijacking_Suspected,2025-01-01T12:17:20,49.19798657718121,2.1658661804612738,9775.792552705168,228,-175,53
FLT0028,Hijacking_Suspected,2025-01-01T12:17:40,49.211409395973156,2.1596394349850394,9125.715220426038,382,-339,54
FLT0028,Hijacking_Suspected,2025-01-01T12:18:00,49.2248322147651,2.153594417438221,9183.979663398342,434,95,204
FLT0028,Hijacking_Suspected,2025-01-01T12:18:20,49.238255033557046,2.1477583461841303,9341.3330342006,289,-290,203
FLT0028,Hijacking_Suspected,2025-01-01T12:18:40,49.25167785234899,2.1421574987821757,8573.595016404435,276,742,194
FLT0028,Hijacking_Suspected,2025-01-01T12:19:00,49.26510067114094,2.1368170936702295,9525.68757273661,274,596,152
FLT0028,Hijacking_Suspected,2025-01-01T12:19:20,49.27852348993289,2.1317611766158104,8247.312846451478,272,311,303
FLT0028,Hijacking_Suspected,2025-01-01T12:19:40,49.29194630872483,2.12701251244734,8769.370076988444,217,-693,304
FLT0028,Hijacking_Suspected,2025-01-01T12:20:00,49.30536912751678,2.122592482552975,8862.29049804633,323,-534,31
FLT0028,Hijacking_Suspected,2025-01-01T12:20:20,49.31879194630872,2.1185209886085317,9174.517009491152,350,735,178
FLT0028,Hijacking_Suspected,2025-01-01T12:20:40,49.33221476510067,2.114816362967977,9065.615479842447,245,-501,203
FLT0028,Hijacking_Suspected,2025-01-01T12:21:00,49.34563758389262,2.111495286119967,8949.955577790482,230,540,51
FLT0028,Hijacking_Suspected,2025-01-01T12:21:20,49.35906040268456,2.108572711582095,8996.400796611682,355,479,20
FLT0028,Hijacking_Suspected,2025-01-01T12:21:40,49.37248322147651,2.1060617985710164,8706.593092943229,444,-23,123
FLT0028,Hijacking_Suspected,2025-01-01T12:22:00,49.38590604026846,2.103973852751611,8550.830281654748,213,489,48
FLT0028,Hijacking_Suspected,2025-01-01T12:22:20,49.399328859060404,2.1023182753319722,9217.953486700819,299,794,193
FLT0028,Hijacking_Suspected,2025-01-01T12:22:40,49.41275167785235,2.101102520733424,9208.111833760855,382,610,80
FLT0028,Hijacking_Suspected,2025-01-01T12:23:00,49.42617449664429,2.100332063026158,9475.348312547118,485,-630,116
FLT0028,Hijacking_Suspected,2025-01-01T12:23:20,49.439597315436245,2.1000103712816247,8762.994870955437,459,-318,209
FLT0028,Hijacking_Suspected,2025-01-01T12:23:40,49.45302013422819,2.100138893952655,9207.844563090277,231,-426,177
FLT0028,Hijacking_Suspected,2025-01-01T12:24:00,49.466442953020135,2.10071705235164,8914.887981490581,210,-256,304
FLT0028,Hijacking_Suspected,2025-01-01T12:24:20,49.47986577181208,2.101742243256134,9357.142495558044,448,660,14
FLT0028,Hijacking_Suspected,2025-01-01T12:24:40,49.493288590604024,2.103209850630157,9306.588833003443,487,680,329
FLT0028,Hijacking_Suspected,2025-01-01T12:25:00,49.506711409395976,2.1051132664084053,9063.362819767337,234,724,65
FLT0028,Hijacking_Suspected,2025-01-01T12:25:20,49.52013422818792,2.107443920249804,8898.140953000204,344,-226,23
FLT0028,Hijacking_Suspected,2025-01-01T12:25:40,49.533557046979865,2.1101913181264154,9288.279653582478,434,-292,110
FLT0028,Hijacking_Suspected,2025-01-01T12:26:00,49.54697986577181,2.1133430895739718,9194.07135697697,213,-755,9
FLT0028,Hijacking_Suspected,2025-01-01T12:26:20,49.560402684563755,2.1168850433912607,8794.667879374145,440,536,110
FLT0028,Hijacking_Suspected,2025-01-01T12:26:40,49.57382550335571,2.120801231537588,8601.660397956171,321,-35,31
FLT0028,Hijacking_Suspected,2025-01-01T12:27:00,49.58724832214765,2.1250740209406027,8913.440129795461,227,206,330
FLT0028,Hijacking_Suspected,2025-01-01T12:27:20,49.600671140939596,2.129684172891165,9454.624144604462,379,-111,193
FLT0028,Hijacking_Suspected,2025-01-01T12:27:40,49.61409395973154,2.134610929667772,9343.946147619912,303,316,167
FLT0028,Hijacking_Suspected,2025-01-01T12:28:00,49.62751677852349,2.139832108000507,8666.301759098826,341,706,197
FLT0028,Hijacking_Suspected,2025-01-01T12:28:20,49.64093959731544,2.1453241989536753,8649.672775230023,393,472,235
FLT0028,Hijacking_Suspected,2025-01-01T12:28:40,49.65436241610738,2.1510624737774013,9382.405154903847,426,440,358
FLT0028,Hijacking_Suspected,2025-01-01T12:29:00,49.66778523489933,2.1570210952515736,8659.30922857265,476,27,249
FLT0028,Hijacking_Suspected,2025-01-01T12:29:20,49.68120805369128,2.1631732340207983,9152.788597092602,301,661,244
FLT0028,Hijacking_Suspected,2025-01-01T12:29:40,49.69463087248322,2.1694911893965547,8815.178635399103,363,397,202
FLT0028,Hijacking_Suspected,2025-01-01T12:30:00,49.70805369127517,2.175946514082623,9485.113477356505,272,-487,314
FLT0028,Hijacking_Suspected,2025-01-01T12:30:20,49.72147651006711,2.1825101422621973,8768.872560258636,492,665,6
FLT0028,Hijacking_Suspected,2025-01-01T12:30:40,49.73489932885906,2.1891525204699556,9343.008459061748,440,-117,12
FLT0028,Hijacking_Suspected,2025-01-01T12:31:00,49.74832214765101,2.1958437406598232,9055.45759621811,462,298,5
FLT0028,Hijacking_Suspected,2025-01-01T12:31:20,49.761744966442954,2.2025536748692724,9075.658456270286,235,-496,204
FLT0028,Hijacking_Suspected,2025-01-01T12:31:40,49.7751677852349,2.209252110873822,8408.90742559458,446,484,226
FLT0028,Hijacking_Suspected,2025-01-01T12:32:00,49.788590604026844,2.215908888220937,8339.125994038284,326,-481,213
FLT0028,Hijacking_Suspected,2025-01-01T12:32:20,49.80201342281879,2.222494034030817,8933.830217919805,304,207,173
FLT0028,Hijacking_Suspected,2025-01-01T12:32:40,49.81543624161074,2.2289778979526185,9074.071819024983,369,653,234
FLT0028,Hijacking_Suspected,2025-01-01T12:33:00,49.828859060402685,2.2353312856684555,8662.440651678684,283,508,205
FLT0028,Hijacking_Suspected,2025-01-01T12:33:20,49.84228187919463,2.2415255903440587,8673.391976857098,431,60,322
FLT0028,Hijacking_Suspected,2025-01-01T12:33:40,49.855704697986575,2.247532921434228,9168.441788947839,233,-400,133
FLT0028,Hijacking_Suspected,2025-01-01T12:34:00,49.869127516778526,2.2533262302631103,9168.856344137139,377,-392,185
FLT0028,Hijacking_Suspected,2025-01-01T12:34:20,49.88255033557047,2.2588794318138694,8958.677681883622,357,-174,352
FLT0028,Hijacking_Suspected,2025-01-01T12:34:40,49.895973154362416,2.2641675221793727,9234.060516355823,428,459,22
FLT0028,Hijacking_Suspected,2025-01-01T12:35:00,49.90939597315436,2.2691666911450628,8647.739311283956,360,-699,334
FLT0028,Hijacking_Suspected,2025-01-01T12:35:20,49.922818791946305,2.2738544293970926,8893.219524873908,396,342,157
FLT0028,Hijacking_Suspected,2025-01-01T12:35:40,49.93624161073826,2.278209629873015,9494.363281735103,406,-578,281
FLT0028,Hijacking_Suspected,2025-01-01T12:36:00,49.9496644295302,2.2822126827986757,9020.496638981946,233,-413,47
FLT0028,Hijacking_Suspected,2025-01-01T12:36:20,49.96308724832215,2.2858455639834014,9037.8937543761,496,49,270
FLT0028,Hijacking_Suspected,2025-01-01T12:36:40,49.97651006711409,2.289091915975921,9691.783975790322,450,341,160
FLT0028,Hijacking_Suspected,2025-01-01T12:37:00,49.98993288590604,2.2919371217156073,8580.19735024537,490,-173,275
FLT0028,Hijacking_Suspected,2025-01-01T12:37:20,50.00335570469799,2.294368370347418,9238.929109992634,416,-525,340
FLT0028,Hijacking_Suspected,2025-01-01T12:37:40,50.01677852348993,2.2963747149041938,9499.19588394243,480,92,310
FLT0028,Hijacking_Suspected,2025-01-01T12:38:00,50.03020134228188,2.2979471215965943,8902.542622050436,467,-400,175
FLT0028,Hijacking_Suspected,2025-01-01T12:38:20,50.04362416107382,2.2990785104887395,9257.889236056453,287,-141,307
FLT0028,Hijacking_Suspected,2025-01-01T12:38:40,50.057046979865774,2.299763787376406,8705.394150836728,445,799,276
FLT0028,Hijacking_Suspected,2025-01-01T12:39:00,50.07046979865772,2.2999998667242494,8793.980281329794,299,479,242
FLT0028,Hijacking_Suspected,2025-01-01T12:39:20,50.08389261744966,2.2997856855587697,9115.48992481429,345,534,189
FLT0028,Hijacking_Suspected,2025-01-01T12:39:40,50.09731543624161,2.299122208254468,9239.570001933176,274,310,128
FLT0028,Hijacking_Suspected,2025-01-01T12:40:00,50.11073825503356,2.2980124221916407,9336.280953721875,417,-363,349
FLT0028,Hijacking_Suspected,2025-01-01T12:40:20,50.124161073825505,2.2964613243053718,9470.888576081848,482,9,222
FLT0028,Hijacking_Suspected,2025-01-01T12:40:40,50.13758389261745,2.294475898586273,8979.766032433445,210,94,131
FLT0028,Hijacking_Suspected,2025-01-01T12:41:00,50.151006711409394,2.2920650846342947,9358.083526551776,432,772,203
FLT0028,Hijacking_Suspected,2025-01-01T12:41:20,50.16442953020134,2.289239737407178,8897.308546965256,390,175,112
FLT0028,Hijacking_Suspected,2025-01-01T12:41:40,50.17785234899329,2.2860125783448058,9270.62739347648,282,-274,296
FLT0028,Hijacking_Suspected,2025-01-01T12:42:00,50.191275167785236,2.282398138089504,9062.246639355655,415,360,261
FLT0028,Hijacking_Suspected,2025-01-01T12:42:20,50.20469798657718,2.27841269106021,9133.703372124577,384,650,28
FLT0028,Hijacking_Suspected,2025-01-01T12:42:40,50.218120805369125,2.274074182175092,9127.052362206612,372,140,77
FLT0028,Hijacking_Suspected,2025-01-01T12:43:00,50.23154362416108,2.2694021460525615,8518.588497060657,305,-460,143
FLT0028,Hijacking_Suspected,2025-01-01T12:43:20,50.24496644295302,2.264417619054483,8662.763442341768,500,-108,30
FLT0028,Hijacking_Suspected,2025-01-01T12:43:40,50.258389261744966,2.2591430445676166,9030.762431945257,490,377,238
FLT0028,Hijacking_Suspected,2025-01-01T12:44:00,50.27181208053691,2.2536021719497743,8493.81627610765,352,-324,69
FLT0028,Hijacking_Suspected,2025-01-01T12:44:20,50.285234899328856,2.247819949595698,9249.363330959926,253,686,278
FLT0028,Hijacking_Suspected,2025-01-01T12:44:40,50.29865771812081,2.241822412604139,9261.466789886443,242,676,96
FLT0028,Hijacking_Suspected,2025-01-01T12:45:00,50.31208053691275,2.235636565551933,9098.151165863337,230,400,288
FLT0028,Hijacking_Suspected,2025-01-01T12:45:20,50.3255033557047,2.229290260902891,8663.659796172624,282,273,176
FLT0028,Hijacking_Suspected,2025-01-01T12:45:40,50.33892617449664,2.2228120735989862,9414.041681660554,346,-214,284
FLT0028,Hijacking_Suspected,2025-01-01T12:46:00,50.352348993288594,2.2162311723985026,9611.163191915508,498,114,128
FLT0028,Hijacking_Suspected,2025-01-01T12:46:20,50.36577181208054,2.2095771885404574,9044.123048233792,494,-463,329
FLT0028,Hijacking_Suspected,2025-01-01T12:46:40,50.37919463087248,2.2028800823266566,9153.16061353537,385,-264,218
FLT0028,Hijacking_Suspected,2025-01-01T12:47:00,50.39261744966443,2.1961700082221047,9060.521596438814,371,-516,132
FLT0028,Hijacking_Suspected,2025-01-01T12:47:20,50.40604026845637,2.1894771790811753,9159.11075669964,334,-160,112
FLT0028,Hijacking_Suspected,2025-01-01T12:47:40,50.419463087248324,2.1828317301108777,8964.13237301208,489,417,234
FLT0028,Hijacking_Suspected,2025-01-01T12:48:00,50.43288590604027,2.176263583183736,8989.630728046859,352,-354,14
FLT0028,Hijacking_Suspected,2025-01-01T12:48:20,50.446308724832214,2.1698023121112358,9271.71528014921,272,-60,60
FLT0028,Hijacking_Suspected,2025-01-01T12:48:40,50.45973154362416,2.1634770094844478,9703.687248568933,324,47,237
FLT0028,Hijacking_Suspected,2025-01-01T12:49:00,50.47315436241611,2.1573161556814067,8579.97862967948,280,-665,36
FLT0028,Hijacking_Suspected,2025-01-01T12:49:20,50.486577181208055,2.151347490631041,8968.856254679109,357,36,205
FLT0028,Hijacking_Suspected,2025-01-01T12:49:40,50.5,2.1455978889110634,8645.861854430375,432,665,4
FLT0029,Hijacking_Suspected,2025-01-01T12:00:00,48.5,2.2,9477.607469572826,455,771,272
FLT0029,Hijacking_Suspected,2025-01-01T12:00:20,48.513422818791945,2.206706372161879,8823.678609204031,471,-395,38
FLT0029,Hijacking_Suspected,2025-01-01T12:00:40,48.52684563758389,2.2133825481377927,8567.039761864262,338,-488,246
FLT0029,Hijacking_Suspected,2025-01-01T12:01:00,48.54026845637584,2.2199984677034577,9191.456099654572,401,534,312
FLT0029,Hijacking_Suspected,2025-01-01T12:01:20,48.553691275167786,2.226524341945776,9523.293334422933,275,-4,276
FLT0029,Hijacking_Suspected,2025-01-01T12:01:40,48.56711409395973,2.2329307873907243,9199.079360568228,401,800,107
FLT0029,Hijacking_Suspected,2025-01-01T12:02:00,48.580536912751676,2.2391889583057116,9061.439363184576,444,359,153
FLT0029,Hijacking_Suspected,2025-01-01T12:02:20,48.59395973154363,2.2452706765806973,9122.742276832798,305,350,256
FLT0029,Hijacking_Suspected,2025-01-01T12:02:40,48.60738255033557,2.2511485586032616,9424.452198847666,286,-154,347
FLT0029,Hijacking_Suspected,2025-01-01T12:03:00,48.62080536912752,2.2567961385563646,8737.740218995756,239,-452,165
FLT0029,Hijacking_Suspected,2025-01-01T12:03:20,48.63422818791946,2.2621879875836286,8966.445868774106,279,-419,276
FLT0029,Hijacking_Suspected,2025-01-01T12:03:40,48.647651006711406,2.2672998282855903,8864.19295544714,449,-187,294
FLT0029,Hijacking_Suspected,2025-01-01T12:04:00,48.66107382550336,2.2721086440313893,8649.640407812487,394,257,3
FLT0029,Hijacking_Suspected,2025-01-01T12:04:20,48.6744966442953,2.276592782593706,8901.48742217496,365,231,164
FLT0029,Hijacking_Suspected,2025-01-01T12:04:40,48.68791946308725,2.2807320536403233,9332.316328794735,265,-132,145
FLT0029,Hijacking_Suspected,2025-01-01T12:05:00,48.70134228187919,2.284507819643339,9169.980644517818,357,557,266
FLT0029,Hijacking_Suspected,2025-01-01T12:05:20,48.714765100671144,2.287903079796709,9193.29315003246,467,-389,45
FLT0029,Hijacking_Suspected,2025-01-01T12:05:40,48.72818791946309,2.2909025465642627,9043.942683495996,217,-700,82
FLT0029,Hijacking_Suspected,2025-01-01T12:06:00,48.741610738255034,2.2934927145135364,9156.997134818577,300,712,13
FLT0029,Hijacking_Suspected,2025-01-01T12:06:20,48.75503355704698,2.295661921125483,8759.822897295568,441,776,233
FLT0029,Hijacking_Suspected,2025-01-01T12:06:40,48.76845637583892,2.2974003993062584,8907.14703422183,390,171,307
FLT0029,Hijacking_Suspected,2025-01-01T12:07:00,48.781879194630875,2.2987003213646497,9057.601271090603,329,435,49
FLT0029,Hijacking_Suspected,2025-01-01T12:07:20,48.79530201342282,2.299555834257123,9083.254757664567,381,-590,96
FLT0029,Hijacking_Suspected,2025-01-01T12:07:40,48.808724832214764,2.2999630859418048,9096.056356476562,443,676,149
FLT0029,Hijacking_Suspected,2025-01-01T12:08:00,48.82214765100671,2.2999202427227234,8958.499415395087,472,164,105
FLT0029,Hijacking_Suspected,2025-01-01T12:08:20,48.83557046979866,2.299427497506235,8886.772979660902,339,-152,51
FLT0029,Hijacking_Suspected,2025-01-01T12:08:40,48.848993288590606,2.2984870689324373,9947.33138491329,304,-564,202
FLT0029,Hijacking_Suspected,2025-01-01T12:09:00,48.86241610738255,2.297103191385498,9272.03618187972,252,664,221
FLT0029,Hijacking_Suspected,2025-01-01T12:09:20,48.875838926174495,2.2952820959278677,9123.944242785787,268,371,354
FLT0029,Hijacking_Suspected,2025-01-01T12:09:40,48.88926174496644,2.2930319822442304,8930.037450538082,363,366,97
FLT0029,Hijacking_Suspected,2025-01-01T12:10:00,48.90268456375839,2.2903629817215108,8864.634351916837,368,122,80
FLT0029,Hijacking_Suspected,2025-01-01T12:10:20,48.91610738255034,2.28728711183118,8960.759821881913,395,-160,329
FLT0029,Hijacking_Suspected,2025-01-01T12:10:40,48.92953020134228,2.2838182220192533,9087.848653076006,449,109,155
FLT0029,Hijacking_Suspected,2025-01-01T12:11:00,48.942953020134226,2.2799719313476206,8435.869336781076,226,-43,186
FLT0029,Hijacking_Suspected,2025-01-01T12:11:20,48.95637583892618,2.275765558167485,8529.183121387596,278,314,130
FLT0029,Hijacking_Suspected,2025-01-01T12:11:40,48.96979865771812,2.2712180421415615,8808.935283318313,481,-244,105
FLT0029,Hijacking_Suspected,2025-01-01T12:12:00,48.98322147651007,2.2663498589661413,9062.14183103357,343,722,131
FLT0029,Hijacking_Suspected,2025-01-01T12:12:20,48.99664429530201,2.2611829281769933,8928.218055854444,269,682,262
FLT0029,Hijacking_Suspected,2025-01-01T12:12:40,49.01006711409396,2.2557405144542173,9443.436367829845,409,184,243
FLT0029,Hijacking_Suspected,2025-01-01T12:13:00,49.02348993288591,2.2500471228704386,8555.280963901268,239,150,91
FLT0029,Hijacking_Suspected,2025-01-01T12:13:20,49.03691275167785,2.2441283885539924,8774.596359118988,280,666,108
FLT0029,Hijacking_Suspected,2025-01-01T12:13:40,49.0503355704698,2.2380109612639125,9456.02752229733,454,200,55
FLT0029,Hijacking_Suspected,2025-01-01T12:14:00,49.06375838926174,2.231722385396427,9039.335797402544,254,100,328
FLT0029,Hijacking_Suspected,2025-01-01T12:14:20,49.077181208053695,2.225290975963255,9265.452774840347,257,-406,132
FLT0029,Hijacking_Suspected,2025-01-01T12:14:40,49.09060402684564,2.2187456911001178,9615.37408298084,292,769,296
FLT0029,Hijacking_Suspected,2025-01-01T12:15:00,49.104026845637584,2.2121160016795165,8791.858674629453,206,-572,135
FLT0029,Hijacking_Suspected,2025-01-01T12:15:20,49.11744966442953,2.205431758614852,8970.20569866239,312,590,298
FLT0029,Hijacking_Suspected,2025-01-01T12:15:40,49.130872483221474,2.198723058453371,8918.271929720739,434,-569,282
FLT0029,Hijacking_Suspected,2025-01-01T12:16:00,49.144295302013425,2.1920201078631147,8413.622098655018,433,-241,37
FLT0029,Hijacking_Suspected,2025-01-01T12:16:20,49.15771812080537,2.1853530876240437,8906.88095887321,261,706,251
FLT0029,Hijacking_Suspected,2025-01-01T12:16:40,49.171140939597315,2.1787520167357166,9264.3186562142,494,522,359
FLT0029,Hijacking_Suspected,2025-01-01T12:17:00,49.18456375838926,2.172246617253413,9162.176862543673,222,394,311
FLT0029,Hijacking_Suspected,2025-01-01T12:17:20,49.19798657718121,2.1658661804612738,9185.724950816402,395,-152,200
FLT0029,Hijacking_Suspected,2025-01-01T12:17:40,49.211409395973156,2.1596394349850394,8887.34730580815,235,-554,186
FLT0029,Hijacking_Suspected,2025-01-01T12:18:00,49.2248322147651,2.153594417438221,8803.170829198307,238,314,98
FLT0029,Hijacking_Suspected,2025-01-01T12:18:20,49.238255033557046,2.1477583461841303,9380.776701569586,386,11,224
FLT0029,Hijacking_Suspected,2025-01-01T12:18:40,49.25167785234899,2.1421574987821757,8850.8048560927,399,575,161
FLT0029,Hijacking_Suspected,2025-01-01T12:19:00,49.26510067114094,2.1368170936702295,9088.224611637965,231,-505,273
FLT0029,Hijacking_Suspected,2025-01-01T12:19:20,49.27852348993289,2.1317611766158104,9049.000404203261,463,31,196
FLT0029,Hijacking_Suspected,2025-01-01T12:19:40,49.29194630872483,2.12701251244734,9438.515104877135,285,-125,211
FLT0029,Hijacking_Suspected,2025-01-01T12:20:00,49.30536912751678,2.122592482552975,9291.423707301708,314,-761,327
FLT0029,Hijacking_Suspected,2025-01-01T12:20:20,49.31879194630872,2.1185209886085317,8611.422413799864,333,785,0
FLT0029,Hijacking_Suspected,2025-01-01T12:20:40,49.33221476510067,2.114816362967977,8643.734049967488,240,196,300
FLT0029,Hijacking_Suspected,2025-01-01T12:21:00,49.34563758389262,2.111495286119967,9173.67294542074,366,-262,211
FLT0029,Hijacking_Suspected,2025-01-01T12:21:20,49.35906040268456,2.108572711582095,8980.69870578625,248,374,219
FLT0029,Hijacking_Suspected,2025-01-01T12:21:40,49.37248322147651,2.1060617985710164,8863.448464813871,409,743,345
FLT0029,Hijacking_Suspected,2025-01-01T12:22:00,49.38590604026846,2.103973852751611,9304.68836519834,380,179,25
FLT0029,Hijacking_Suspected,2025-01-01T12:22:20,49.399328859060404,2.1023182753319722,9056.237814626673,397,-473,42
FLT0029,Hijacking_Suspected,2025-01-01T12:22:40,49.41275167785235,2.101102520733424,9015.737216066833,447,608,55
FLT0029,Hijacking_Suspected,2025-01-01T12:23:00,49.42617449664429,2.100332063026158,9233.948592226516,419,-28,162
FLT0029,Hijacking_Suspected,2025-01-01T12:23:20,49.439597315436245,2.1000103712816247,8887.46730151693,260,277,17
FLT0029,Hijacking_Suspected,2025-01-01T12:23:40,49.45302013422819,2.100138893952655,9470.555695641766,409,-62,346
FLT0029,Hijacking_Suspected,2025-01-01T12:24:00,49.466442953020135,2.10071705235164,8763.585713030097,298,161,354
FLT0029,Hijacking_Suspected,2025-01-01T12:24:20,49.47986577181208,2.101742243256134,9197.078719902627,297,335,118
FLT0029,Hijacking_Suspected,2025-01-01T12:24:40,49.493288590604024,2.103209850630157,9430.149851597953,254,381,290
FLT0029,Hijacking_Suspected,2025-01-01T12:25:00,49.506711409395976,2.1051132664084053,8586.81135321837,300,-694,156
FLT0029,Hijacking_Suspected,2025-01-01T12:25:20,49.52013422818792,2.107443920249804,8896.999447244265,293,-288,333
FLT0029,Hijacking_Suspected,2025-01-01T12:25:40,49.533557046979865,2.1101913181264154,9342.662217865667,471,683,224
FLT0029,Hijacking_Suspected,2025-01-01T12:26:00,49.54697986577181,2.1133430895739718,9347.173364319307,488,681,1
FLT0029,Hijacking_Suspected,2025-01-01T12:26:20,49.560402684563755,2.1168850433912607,8948.551319883529,425,-600,270
FLT0029,Hijacking_Suspected,2025-01-01T12:26:40,49.57382550335571,2.120801231537588,8779.598671896942,250,-776,180
